we must always do our best.	kita harus selalu melakukan yang terbaik.
these books belong to me.	buku-buku ini milik saya.
this book still hasn't been translated into french.	buku ini masih belum diterjemahkan ke bahasa prancis.
i saw tom in the hall.	aku melihat tom di aula.
i also went.	saya juga pergi.
no one asked you for your opinion.	tidak ada yang menanyakan pendapatmu.
this is a chinese fan.	ini adalah kipas tiongkok.
i bought three kilograms of apples.	aku membeli tiga kilogram apel.
who's she?	siapa dia?
i'm very hungry.	aku sangat lapar.
tom says he doesn't want to study french.	tom bilang dia tidak ingin belajar bahasa perancis.
could you please show me your passport?	bisa tolong tunjukkan paspor anda kepada saya?
i can't remember either.	saya juga tidak ingat.
we captured tom.	kita menangkap tom.
i'm not going to tell you what to do.	saya tidak akan memberi tahu caranya.
i wasn't very tired.	aku tidak terlalu capek.
since he could not work out the problem that way, he tried another way.	semenjak dia tidak dapat menyelesaikan masalah dengan cara itu, dia mencoba dengan cara lain.
check, please.	tolong bonnya.
ice melts in the sun.	es mencair di bawah sinar matahari.
tom screamed.	tom berteriak.
i know lots of guitar players.	aku tahu banyak pemain gitar.
they rejected my proposal.	mereka menolak proposalku.
she fainted.	dia pingsan.
here is a song from the first album.	ini dia sebuah lagu dari album perdana.
he runs.	dia berlari.
are you a senior high school student?	apakah kamu siswa sma?
would you like anything to eat?	apa kau ingin makan sesuatu?
tom doesn't trust us.	tom tidak mempercayai kita.
long time, no see.	lama tak berjumpa.
that's much more important.	itu jauh lebih penting.
this is a car imported from germany.	ini adalah mobil yang diimpor dari jerman.
she's younger than him.	dia lebih muda darinya.
tom likes surfing.	tom senang berselancar.
i want to study math.	saya ingin belajar matematika.
tom is mary's younger brother.	tom adalah adik laki-laki mary.
there's no reason to do something like that.	tidak ada alasan untuk melakukan hal seperti itu.
i don't need a lawyer.	aku tidak butuh pengacara.
let us finish our work.	mari kita selesaikan pekerjaan kita.
he dropped in at the bookstore.	dia mampir ke toko buku.
i don't know him.	aku tidak mengenalnya.
please close the window.	tolong tutup jendelanya.
this is the worst storm in ten years.	ini adalah badai terburuk dalam sepuluh tahun terakhir.
the possibilities were endless.	kemungkinannya tidak terbatas.
i don't know for certain when he'll come back.	saya tidak tahu pasti kapan dia akan kembali.
some of us hate it.	beberapa dari kami membencinya.
would you please open the window?	bisakah kau membuka jendelanya?
i can't read your mind.	saya tidak bisa membaca pikiran anda.
i don't want to discuss tom's problems with you.	saya tidak mau mendiskusikan masalah tom denganmu.
tom was good.	tom dalam keadaan baik.
a student wants to see you.	seorang siswa ingin bertemu dengan anda.
tom was brought up by his uncle.	tom dibesarkan oleh pamannya.
tom called twice.	tom menelepon dua kali.
tom is in the car.	tom sedang berada di dalam mobil.
he doesn't have much money.	dia tidak punya banyak uang.
who destroyed the garden?	siapa yang menghancurkan tamannya?
history repeats itself.	sejarah berulang.
put that on the floor.	letakkan di lantai.
we don't have time to take a break.	kita tidak punya waktu untuk beristirahat.
tom doesn't know the difference between a fable and a fairytale.	tom tidak tahu perbedaan fabel dan dongeng.
what prevented you from coming earlier?	apa yang menghalangimu untuk datang lebih awal?
is it true that tom doesn't like to swim?	apakah benar tom tidak suka berenang?
tom seems to understand what i say.	tom terlihat mengerti apa yang saya katakan.
tom knows mary is hiding something.	tom tahu mary menyembunyikan sesuatu.
i love you.	aku mencintaimu
the rice is still warm.	nasinya masih hangat.
mary kissed my cheek.	mary mencium pipiku.
my name isn't tom.	nama saya bukan tom.
stop talking about tom.	berhenti berbicara tentang tom.
it's already seven.	sudah jam tujuh.
i'm drinking a beer.	aku sedang minum bir.
"i'm moving to boston next week." "i miss you already."	"aku akan pindah ke boston minggu depan." "aku akan merindukanmu."
what kind of stone is this?	batu apa sih ini?
wake up!	bangunlah!
tom knows he's in trouble.	tom tahu dia dalam masalah.
each student has a locker.	tiap siswa memiliki lokernya masing-masing.
they want to separate after 40 years of marriage.	mereka ingin berpisah setelah menikah 40 tahun.
i do not trust him any longer.	aku sudah tidak percaya padanya.
stop daydreaming.	berhentilah melamun.
it's not a cat. it's a dog.	itu bukan kucing, itu anjing.
she is unconscious.	dia tidak sadar.
tom spends a lot of time on the beach.	tom menghabiskan banyak waktu di pantai.
who'd want to live in a place like this?	siapa yang ingin tinggal di tempat yang seperti ini?
mary doesn't shave her armpits.	mary tidak mencukur bulu ketiaknya.
he gave a speech.	dia berpidato.
his new novel will come out next month.	novel barunya akan terbit bulan depan.
tom told mary john couldn't eat walnuts.	tom memberi tahu mary bahwa john tidak bisa makan kacang kenari.
i don't want to live with that.	aku tidak mau tinggal dengan itu.
i need to get some stamps.	aku butuh beberapa perangko.
their offer to buy the house was rejected.	tawaran mereka untuk membeli rumah itu ditolak.
tom is following me.	tom mengikutiku.
tom has been trying to contact you all morning.	tom sudah berusaha mengontakmu sejak pagi.
that never happened.	itu tidak pernah terjadi.
how long have you been studying french?	sudah berapa lama kamu belajar bahasa prancis?
my father and my brother work at that factory.	ayah dan kakak laki-lakiku bekerja di pabrik itu.
you never told me that you were married.	kamu tidak pernah memberitahuku kalau kamu telah menikah.
don't be ashamed of being poor.	jangan malu karena miskin.
the car ran into a tree.	mobilnya menabrak pohon.
if you take a nap here, you'll catch a cold.	kalau kamu tidur di sini, nanti kamu kena pilek.
these books are expensive.	buku-buku ini mahal.
don't fight.	jangan bertengkar!
have you ever eaten japanese food?	kamu pernah makan masakan jepang?
tom has a secret admirer.	tom memiliki penggemar rahasia.
i play volleyball often.	saya sering bermain voli.
are you joking or are you serious?	kau main-main atau serius?
tom blames mary.	tom menyalahkan mary.
tom won't mind.	tom tidak akan keberatan.
who discovered radium?	siapakah yang menemukan radium?
some dog owners wonder if they are feeding their dogs enough.	para pemelihara anjing berpikir, apakah mereka telah memberi makan anjingnya dengan mencukupi.
i know what tom saw.	aku tahu apa yang tom lihat.
i mean what i'm saying.	aku serius dengan apa yang kukatakan.
how will it work?	bagaimana cara kerjanya?
croatia is in the southeastern part of europe.	kroasia terletak di bagian tenggara eropa.
tom was late for dinner.	tom terlambat untuk makan malam.
what are you doing?	kamu sedang apa?
spiders don't have ears.	laba-laba tidak punya telinga.
your hair is a mess.	rambutmu berantakan.
watch out! there's a big hole there.	awas! ada lubang besar di sana.
production of rice has decreased.	produksi beras telah menurun.
i'll arrive in boston tomorrow evening.	aku akan sampai di boston besok sore.
i want to be a doctor.	aku ingin menjadi dokter.
we always have to obey the rules.	kami selalu patuh terhadap peraturan.
we could just leave it here.	kita bisa meninggalkannya di sini.
we're all thirsty.	kita semua haus.
the weather here is very unpredictable.	cuaca di sini sangat tidak dapat diprediksi.
tom needs to change his lifestyle.	tom perlu mengubah gaya hidupnya.
it's all tom's fault.	semua salah tom.
i was the one who taught tom how to say "thank you" in french.	akulah yang mengajarkan tom cara mengucapkan "terima kasih" dalam bahasa prancis.
ask someone else besides me.	tanya orang lain selain aku.
tom saw mary heading into the woods.	tom melihat mary pergi ke hutan.
he is trying to quit smoking.	dia sedang berusaha untuk berhenti merokok.
we never stop learning.	kita tidak pernah berhenti belajar.
who told you i was sick?	siapa yang memberitahumu aku sakit?
what is done cannot be undone.	nasi sudah menjadi bubur.
balls are round.	bola itu bulat.
i don't like these books.	aku tidak suka buku-buku ini.
a few students were left behind.	beberapa orang siswa ditinggalkan.
you look very charming today.	kau terlihat sangat menawan hari ini.
there are ten people in this room.	ada sepuluh orang di ruangan ini.
it's hot today.	hari ini panas.
i'll explain this later.	aku akan menjelaskan ini nanti.
you should be careful in choosing friends.	kamu harus berhati-hati dalam memilih teman.
tom now knows mary wasn't kidding.	tom sekarang menyadari mary tidak sedang bercanda.
it is under the chair.	ada di bawah kursi.
i have failed.	aku telah gagal.
i'm washing my hands because they're dirty.	aku mencuci tanganku karena kotor.
there were few people in the park.	hanya ada sedikit orang di taman.
my hands are wet.	tanganku basah.
i shouldn't have done that.	aku seharusnya tidak melakukan hal itu.
do you believe the witness's statement?	kamu percaya pernyataan saksi itu?
tom can speak french fluently.	tom dapat berbicara bahasa prancis dengan fasih.
your opinion is interesting.	pendapat anda menarik.
you're pretty.	kamu cantik.
is it better now?	sekarang mendingan?
we have important work to do.	kita memiliki pekerjaan penting yang harus dilakukan.
why is he staring at me?	kenapa dia menatapku?
turn the electricity off.	matikan listriknya!
are you lame?	apa kau pincang?
he is good at tennis.	ia pandai bermain tenis.
tom is asleep.	tom sedang tidur.
i hugged her.	aku memeluknya.
when life gives you lemons, make lemonade.	saat kehidupan memberikanmu lemon, buatlah limun.
did you need that?	apakah kamu membutuhkan itu?
i'm first.	aku yang pertama.
tom has been expelled.	tom telah dikeluarkan.
i want to go to a hotel.	aku ingin pergi ke sebuah hotel.
i don't want to study tonight.	malam ini aku tidak mau belajar.
stop spending money on stupid things.	berhentilah mengeluarkan uang untuk hal yang tidak penting.
i don't need a receipt.	tidak usah pakai struk.
tom and mary both turned around to watch.	tom dan mary keduanya berbalik untuk melihat.
cats don't like water.	kucing tidak suka air.
we're confused.	kita bingung.
everyone stared at me.	semua orang menatap padaku.
tom didn't touch it.	tom tidak menyentuhnya.
it was because he was injured that he decided to return to america.	karena terluka, dia memutuskan untuk kembali ke amerika.
someone told me tom left his wife.	seseorang memberitahuku kalau tom meninggalkan istrinya.
put your mask on.	pakai maskermu.
which shelf is it on?	di rak yang manakah itu?
i like going to the movies.	aku suka pergi ke bioskop.
i don't need it anymore.	aku tidak membutuhkan itu lagi.
i wish i was dead.	aku harap aku mati.
please lend me your car.	tolong pinjamkan aku mobilmu.
wake up, tom! we've arrived.	bangun, tom! kita sudah sampai.
i'd like you to keep this a secret.	aku ingin kau menyembunyikan hal ini.
don't kick.	jangan menendang.
tom's cat died.	kucing tom mati.
you should trust me when i tell you things.	kau harus percaya padaku saat aku memberitahumu sesuatu.
how about a drink?	bagaimana kalau minuman?
he admitted his mistakes.	dia mengakui kesalahannya.
are you still here?	apakah kamu masih di sini?
you can study here.	kamu bisa belajar di sini.
tom did it for us.	tom melakukannya untuk kami.
i need to trim my beard.	aku harus memangkas janggutku.
do they sell red wine?	apakah mereka menjual anggur merah?
this is a pay phone.	ini telepon umum.
i emptied the bucket.	aku mengosongkan ember.
it was a nice party.	tadi itu pesta yang menyenangkan.
this dress is cheap.	gaun ini murah.
see you!	sampai jumpa!
what should we focus on?	kita harus fokus pada apa?
have you ever been to mexico?	pernah ke meksiko?
what did you make?	apa yang kau buat?
who is she?	dia siapa?
still waters run deep.	air tenang menghanyutkan.
bring me a bucket of water.	bawakan aku seember air.
tom has been meaning to clean out his badly cluttered garage for years.	tom berniat untuk membersihkan garasinya yang sudah tidak dibersihkan selama bertahun tahun
have you seen that movie?	sudahkah kamu melihat film itu?
the answer was wrong.	jawabannya salah.
tom was unable to hide his tears.	tom tidak kuasa menahan air matanya.
i'm very disappointed in tom.	aku sangat kecewa dengan tom.
tom has never had much money.	tom tidak pernah punya banyak uang.
my family is very religious.	keluargaku sangat religius.
i won't ever eat here again.	aku tidak akan pernah makan di sini lagi.
won't you join our conversation?	mau bergabung dalam pembicaraan kami?
tom, i need your help.	tom, aku butuh bantuanmu.
tom came here alone.	tom datang kemari sendirian.
i love chocolate.	saya suka coklat.
i bought this umbrella three weeks ago.	aku membeli payung ini tiga minggu yang lalu.
